Age,Height,Matches,Minutes/Match,Goals/Match,Assists/Match,Yellow Cards/Match,Red Cards/Match,Shots/Match,Pass Success Rate,Aerials Won,class
32,185,177.0,81.2316384180791,0.0282485875706214,0.0056497175141242,0.175141242937853,0.0,0.3,82.4,1.9,Defender
24,185,85.0,66.9294117647059,0.0823529411764705,0.0588235294117647,0.105882352941176,0.0,0.5,80.5,0.8,Midfielder
21,175,9.0,66.8888888888889,0.0,0.111111111111111,0.333333333333333,0.0,0.2,74.6,0.6,Defender
21,183,48.0,75.1458333333333,0.0625,0.0416666666666666,0.104166666666667,0.0,0.5,79.6,1.1,Midfielder
23,185,28.0,53.0357142857143,0.107142857142857,0.107142857142857,0.0,0.0,1.1,82.2,0.0,Midfielder
24,188,13.0,85.9230769230769,0.0,0.0,0.0,0.0,0.0,77.1,0.3,Goalkeeper
28,180,113.0,44.8053097345133,0.168141592920354,0.079646017699115,0.0265486725663716,0.0,1.1,63.7,1.6,Forward
24,187,19.0,34.3157894736842,0.0,0.105263157894737,0.0,0.0,0.9,80.6,0.3,Midfielder
21,191,21.0,23.8571428571429,0.0952380952380952,0.0476190476190476,0.0,0.0,0.9,65.6,0.7,Forward
23,179,8.0,27.375,0.0,0.0,0.25,0.0,0.3,74.2,0.8,Defender
23,173,9.0,24.4444444444444,0.0,0.0,0.0,0.0,0.3,71.0,0.2,Midfielder
21,185,28.0,51.0,0.0,0.0,0.0357142857142857,0.0,0.4,78.1,0.9,Defender
22,182,1.0,11.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,Forward
25,185,39.0,77.8974358974359,0.0,0.0256410256410256,0.256410256410256,0.0,0.1,84.0,0.6,Defender
21,183,11.0,85.4545454545455,0.181818181818182,0.181818181818182,0.181818181818182,0.0909090909090909,0.5,89.9,0.9,Midfielder
18,186,23.0,87.6521739130435,0.0,0.0,0.217391304347826,0.0,0.3,88.2,1.6,Defender
32,190,353.0,85.2266288951841,0.0566572237960339,0.0283286118980169,0.0821529745042493,0.0028328611898017,0.3,82.9,2.5,Defender
23,191,13.0,90.0,0.0,0.0,0.0,0.0,0.0,75.5,0.3,Goalkeeper
29,182,18.0,49.1111111111111,0.0555555555555555,0.0,0.0555555555555555,0.0,0.6,81.0,0.8,Defender
22,173,9.0,82.5555555555556,0.0,0.0,0.0,0.0,0.2,77.8,0.2,Midfielder
29,176,106.0,40.0566037735849,0.0471698113207547,0.0943396226415094,0.113207547169811,0.0,0.9,76.2,0.4,Midfielder
24,190,90.0,71.5444444444445,0.0333333333333333,0.0222222222222222,0.177777777777778,0.0,0.4,82.1,1.1,Midfielder
22,177,8.0,56.25,0.0,0.125,0.125,0.0,0.8,82.4,0.8,Defender
19,186,3.0,39.6666666666667,0.0,0.0,0.0,0.0,0.7,53.3,1.0,Forward
27,180,70.0,40.8571428571429,0.0571428571428571,0.0714285714285714,0.142857142857143,0.0,0.8,79.7,0.3,Midfielder
25,171,35.0,61.4571428571429,0.114285714285714,0.0571428571428571,0.114285714285714,0.0,1.0,78.9,0.1,Midfielder
19,178,4.0,20.75,0.0,0.0,0.0,0.0,0.0,78.1,0.0,Defender
25,180,107.0,56.8504672897196,0.0841121495327102,0.0560747663551401,0.102803738317757,0.0,0.7,72.1,0.7,Midfielder
19,177,2.0,24.0,0.0,0.0,0.0,0.0,0.0,85.7,0.5,Forward
26,193,150.0,57.2866666666667,0.266666666666667,0.0666666666666666,0.0466666666666666,0.0,1.6,68.9,2.2,Forward
26,190,86.0,70.3255813953488,0.0697674418604651,0.0348837209302325,0.13953488372093,0.0116279069767441,0.9,77.9,1.9,Midfielder
24,191,97.0,86.8144329896907,0.0618556701030927,0.0206185567010309,0.134020618556701,0.0206185567010309,0.6,80.6,2.6,Defender
28,169,180.0,53.6,0.0777777777777777,0.0777777777777777,0.0833333333333333,0.0055555555555555,1.5,81.0,0.1,Midfielder
24,181,99.0,81.8787878787879,0.0202020202020202,0.0101010101010101,0.141414141414141,0.0202020202020202,0.4,84.4,2.0,Defender
22,183,12.0,83.9166666666667,0.0,0.0,0.0833333333333333,0.0,0.7,87.6,0.5,Midfielder
30,192,69.0,89.3623188405797,0.0,0.0,0.0434782608695652,0.0,0.0,52.8,0.3,Goalkeeper
22,176,12.0,51.8333333333333,0.0,0.0,0.0,0.0,0.5,74.4,0.6,Defender
28,175,171.0,63.0643274853801,0.0643274853801169,0.0175438596491228,0.0994152046783625,0.0058479532163742,0.8,85.9,0.5,Midfielder
23,180,11.0,63.5454545454546,0.0909090909090909,0.0,0.363636363636364,0.0,1.4,60.6,0.5,Forward
24,174,10.0,37.9,0.1,0.0,0.0,0.0,0.3,76.9,0.1,Forward
25,188,6.0,20.0,0.0,0.0,0.0,0.0,0.2,66.7,0.5,Defender
22,185,63.0,53.0,0.0158730158730158,0.0158730158730158,0.126984126984127,0.0158730158730158,0.7,78.7,1.1,Defender
34,179,11.0,23.7272727272727,0.0,0.0,0.272727272727273,0.0,0.4,77.4,0.9,Forward
21,179,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,Midfielder
20,172,15.0,18.1333333333333,0.2,0.0,0.0666666666666666,0.0,0.5,79.0,0.3,Forward
23,170,42.0,54.2380952380952,0.0952380952380952,0.0952380952380952,0.142857142857143,0.0,0.7,73.1,0.1,Midfielder
18,183,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder
20,178,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,Midfielder
20,180,26.0,71.5,0.0769230769230769,0.307692307692308,0.0384615384615384,0.0,0.8,73.0,0.4,Midfielder
26,180,54.0,56.3333333333333,0.0925925925925925,0.0925925925925925,0.111111111111111,0.0,1.2,79.2,0.2,Midfielder
26,185,18.0,66.7777777777778,0.111111111111111,0.0555555555555555,0.166666666666667,0.0,0.2,85.6,1.9,Defender
25,196,21.0,69.1428571428571,0.0,0.0,0.142857142857143,0.0,0.7,82.4,1.9,Defender
26,187,73.0,87.2191780821918,0.0,0.0,0.0410958904109589,0.0,0.0,58.7,0.5,Goalkeeper
22,192,11.0,67.8181818181818,0.0,0.0,0.0909090909090909,0.0,0.3,91.4,1.0,Defender
19,188,12.0,87.9166666666667,0.0,0.0833333333333333,0.25,0.0,0.6,85.1,1.4,Midfielder
26,190,29.0,90.0,0.0,0.0,0.0344827586206896,0.0,0.0,76.4,0.4,Goalkeeper
23,185,26.0,74.0384615384615,0.0,0.0,0.153846153846154,0.0384615384615384,0.8,86.0,0.8,Defender
20,194,36.0,47.5555555555556,0.111111111111111,0.0555555555555555,0.138888888888889,0.0,1.1,73.8,0.9,Midfielder
29,187,73.0,78.8767123287671,0.0547945205479452,0.0,0.178082191780822,0.0273972602739726,0.3,86.2,2.2,Defender
33,188,56.0,38.2321428571429,0.196428571428571,0.0535714285714285,0.107142857142857,0.0178571428571428,1.2,60.7,2.0,Forward
17,188,4.0,57.25,0.0,0.0,0.25,0.0,1.0,78.8,1.3,Midfielder
25,176,19.0,40.8421052631579,0.0,0.0526315789473684,0.105263157894737,0.0,0.7,76.0,0.4,Midfielder
31,178,1.0,19.0,0.0,0.0,0.0,0.0,0.0,44.4,0.0,Midfielder
28,190,156.0,41.0769230769231,0.192307692307692,0.0769230769230769,0.0769230769230769,0.0,1.3,60.9,2.3,Forward
19,181,3.0,10.3333333333333,0.0,0.0,0.0,0.0,0.3,66.7,0.3,Defender
20,172,4.0,16.25,0.0,0.0,0.25,0.0,0.0,82.4,0.3,Midfielder
30,191,196.0,79.3775510204082,0.0255102040816326,0.0255102040816326,0.280612244897959,0.0153061224489795,0.7,88.0,1.7,Midfielder
31,186,83.0,84.1566265060241,0.0,0.036144578313253,0.168674698795181,0.0120481927710843,0.4,83.0,1.7,Defender
30,185,154.0,73.7402597402598,0.0714285714285714,0.0519480519480519,0.175324675324675,0.0,0.6,79.3,0.7,Defender
23,185,70.0,74.7571428571429,0.0142857142857142,0.0,0.157142857142857,0.0142857142857142,0.4,86.2,1.6,Defender
35,191,141.0,88.3687943262411,0.0,0.0,0.0921985815602836,0.0,0.0,67.7,0.4,Goalkeeper
27,180,104.0,82.1634615384615,0.0576923076923076,0.115384615384615,0.240384615384615,0.0096153846153846,1.0,81.6,1.5,Midfielder
26,171,125.0,35.584,0.064,0.032,0.096,0.0,0.8,85.0,0.2,Midfielder
24,188,82.0,74.8414634146342,0.0121951219512195,0.0,0.182926829268293,0.0121951219512195,0.4,88.8,1.8,Defender
23,177,4.0,16.5,0.0,0.0,0.25,0.0,1.0,66.7,0.3,Forward
22,171,5.0,19.0,0.0,0.0,0.0,0.0,0.2,83.3,0.4,Midfielder
33,190,258.0,60.2325581395349,0.36046511627907,0.0775193798449612,0.10077519379845,0.0,2.1,68.7,2.2,Forward
19,178,1.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,Forward
22,191,25.0,47.64,0.28,0.12,0.08,0.0,1.9,66.2,0.8,Forward
19,180,16.0,67.0625,0.0625,0.1875,0.125,0.0,0.4,78.3,0.6,Defender
28,180,42.0,90.0,0.0714285714285714,0.0952380952380952,0.119047619047619,0.0,0.9,77.6,0.7,Defender
24,185,33.0,58.4545454545455,0.0,0.0606060606060606,0.181818181818182,0.0,0.2,84.1,0.5,Defender
26,180,2.0,60.5,0.0,0.0,0.0,0.0,2.5,80.6,0.5,Forward
30,180,41.0,73.8780487804878,0.317073170731707,0.121951219512195,0.048780487804878,0.0,2.0,71.1,2.2,Forward
24,177,34.0,78.5294117647059,0.088235294117647,0.117647058823529,0.205882352941176,0.0,1.1,80.4,0.5,Midfielder
29,192,29.0,85.1724137931034,0.0344827586206896,0.0,0.0689655172413793,0.0,0.2,80.7,2.8,Defender
24,185,45.0,90.0,0.0,0.0,0.0666666666666666,0.0,0.0,76.6,0.4,Goalkeeper
20,185,20.0,48.25,0.15,0.0,0.1,0.0,1.5,80.3,0.3,Midfielder
30,171,45.0,58.6888888888889,0.0666666666666666,0.0444444444444444,0.133333333333333,0.0,1.0,74.6,0.5,Midfielder
24,183,9.0,24.8888888888889,0.111111111111111,0.111111111111111,0.111111111111111,0.0,0.7,68.6,0.7,Midfielder
31,178,18.0,33.2222222222222,0.0,0.0,0.166666666666667,0.0,0.4,83.4,0.3,Midfielder
23,188,47.0,68.7659574468085,0.0,0.0212765957446808,0.25531914893617,0.0,0.2,82.0,2.5,Defender
26,185,145.0,76.8413793103448,0.0482758620689655,0.0482758620689655,0.2,0.0,1.1,83.1,1.1,Midfielder
24,181,124.0,70.3790322580645,0.0241935483870967,0.064516129032258,0.217741935483871,0.0,0.7,78.7,0.7,Midfielder
27,184,139.0,89.3093525179856,0.0,0.0,0.079136690647482,0.0,0.0,53.4,0.3,Goalkeeper
25,178,50.0,45.38,0.02,0.02,0.06,0.0,1.0,80.0,0.6,Midfielder
32,186,107.0,89.4579439252337,0.0093457943925233,0.0,0.0747663551401869,0.0,0.0,58.8,0.2,Goalkeeper
22,188,11.0,90.0,0.0,0.0,0.0,0.0,0.0,82.4,0.3,Goalkeeper
25,178,101.0,73.029702970297,0.227722772277228,0.148514851485149,0.0495049504950495,0.0,2.2,77.8,0.7,Midfielder
25,191,139.0,83.841726618705,0.0503597122302158,0.0431654676258992,0.20863309352518,0.0287769784172661,0.6,69.3,2.7,Defender
28,170,99.0,70.979797979798,0.0808080808080808,0.121212121212121,0.0707070707070707,0.0,0.8,72.9,0.6,Midfielder
23,191,125.0,58.304,0.296,0.04,0.04,0.0,1.9,65.4,1.9,Forward
29,180,159.0,64.8993710691824,0.0691823899371069,0.0314465408805031,0.0377358490566037,0.0,0.7,82.5,0.5,Midfielder
20,186,27.0,40.8148148148148,0.148148148148148,0.037037037037037,0.074074074074074,0.0,1.1,65.1,1.0,Forward
38,193,627.0,70.4641148325359,0.435406698564593,0.135566188197767,0.114832535885167,0.0015948963317384,3.3,70.0,2.7,Forward
31,169,267.0,68.0112359550562,0.0823970037453183,0.0936329588014981,0.194756554307116,0.0112359550561797,1.0,85.1,0.3,Midfielder
30,190,85.0,83.2352941176471,0.0705882352941176,0.0,0.235294117647059,0.0,0.7,84.7,3.1,Defender
23,189,81.0,71.9382716049383,0.0123456790123456,0.037037037037037,0.234567901234568,0.0123456790123456,0.2,75.1,1.3,Defender
25,183,73.0,61.2876712328767,0.0136986301369863,0.0821917808219178,0.164383561643836,0.0273972602739726,0.6,84.5,1.5,Midfielder
25,174,185.0,75.8756756756757,0.172972972972973,0.183783783783784,0.140540540540541,0.0054054054054054,2.0,76.4,0.4,Midfielder
25,184,150.0,60.78,0.04,0.06,0.153333333333333,0.0,0.5,80.6,0.5,Defender
29,176,336.0,63.9107142857143,0.148809523809524,0.133928571428571,0.172619047619048,0.0208333333333333,1.2,80.7,0.6,Midfielder
28,185,209.0,80.5358851674641,0.0382775119617224,0.0095693779904306,0.148325358851675,0.0191387559808612,0.4,84.7,2.9,Defender
27,188,304.0,61.7532894736842,0.319078947368421,0.0328947368421052,0.0921052631578947,0.006578947368421,2.0,64.6,2.6,Forward
29,188,130.0,90.9384615384615,0.0,0.0,0.0307692307692307,0.0076923076923076,0.0,62.9,0.2,Goalkeeper
30,174,172.0,49.7093023255814,0.0813953488372093,0.122093023255814,0.209302325581395,0.005813953488372,1.3,83.3,0.4,Midfielder
28,191,199.0,80.0402010050251,0.0301507537688442,0.0201005025125628,0.266331658291457,0.0050251256281407,0.4,84.5,2.2,Defender
21,179,21.0,36.0,0.0,0.0476190476190476,0.19047619047619,0.0,0.3,81.7,0.2,Midfielder
18,193,2.0,5.5,0.0,0.0,0.0,0.0,0.0,100.0,0.5,Defender
27,173,257.0,59.4241245136187,0.206225680933852,0.11284046692607,0.0739299610894941,0.0038910505836575,1.8,76.6,0.3,Midfielder
24,183,85.0,52.3058823529412,0.235294117647059,0.105882352941176,0.0823529411764705,0.0117647058823529,1.3,78.3,0.2,Midfielder
31,184,244.0,60.7704918032787,0.0491803278688524,0.0696721311475409,0.188524590163934,0.0040983606557377,0.8,83.1,1.0,Midfielder
30,193,248.0,66.5403225806452,0.415322580645161,0.064516129032258,0.0685483870967741,0.0040322580645161,2.3,68.9,2.5,Forward
26,182,96.0,79.125,0.0833333333333333,0.197916666666667,0.239583333333333,0.0104166666666666,1.0,81.3,1.1,Defender
29,170,165.0,67.3636363636364,0.127272727272727,0.296969696969697,0.0787878787878787,0.006060606060606,1.3,80.8,0.2,Midfielder
29,195,283.0,51.3851590106007,0.23321554770318,0.0424028268551236,0.148409893992933,0.0,1.4,59.8,3.2,Forward
31,188,203.0,89.7290640394089,0.0,0.0,0.0295566502463054,0.0,0.0,76.3,0.3,Goalkeeper
21,186,24.0,41.7083333333333,0.0,0.166666666666667,0.0833333333333333,0.0,0.9,76.6,0.3,Midfielder
23,180,63.0,57.8571428571429,0.0158730158730158,0.0476190476190476,0.0952380952380952,0.0,0.3,74.6,0.9,Defender
26,191,126.0,81.2301587301587,0.0238095238095238,0.0079365079365079,0.23015873015873,0.0158730158730158,0.5,80.7,3.2,Defender
30,186,232.0,85.1163793103448,0.043103448275862,0.0560344827586206,0.181034482758621,0.0172413793103448,0.5,86.0,1.6,Midfielder
24,179,33.0,34.0,0.0909090909090909,0.0606060606060606,0.0909090909090909,0.0,0.5,81.2,0.3,Midfielder
23,175,92.0,60.7608695652174,0.152173913043478,0.141304347826087,0.108695652173913,0.0,1.6,62.5,0.4,Midfielder
25,186,18.0,90.0,0.0,0.0,0.0,0.0,0.0,84.2,0.2,Goalkeeper
17,185,1.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,Forward
25,187,103.0,77.0,0.0194174757281553,0.029126213592233,0.145631067961165,0.0,0.3,85.6,1.6,Defender
20,187,5.0,33.6,0.0,0.0,0.0,0.0,0.2,94.2,0.2,Defender
28,184,222.0,51.2567567567568,0.0585585585585585,0.108108108108108,0.0675675675675675,0.0,0.9,68.5,0.6,Midfielder
24,177,68.0,80.6323529411765,0.352941176470588,0.161764705882353,0.0441176470588235,0.0,2.0,84.2,0.5,Midfielder
26,180,48.0,74.8541666666667,0.0208333333333333,0.0416666666666666,0.145833333333333,0.0,0.6,77.1,0.9,Defender
34,188,109.0,91.1100917431193,0.0,0.0,0.0825688073394495,0.0091743119266055,0.0,69.7,0.2,Goalkeeper
25,176,110.0,66.4,0.227272727272727,0.190909090909091,0.0727272727272727,0.0,2.4,75.4,0.3,Midfielder
26,188,16.0,86.1875,0.0,0.0625,0.0625,0.0,0.0,72.4,0.3,Goalkeeper
27,182,89.0,73.2808988764045,0.0112359550561797,0.0,0.224719101123596,0.0224719101123595,0.3,84.2,1.2,Defender
32,187,119.0,87.546218487395,0.0336134453781512,0.0084033613445378,0.226890756302521,0.0168067226890756,0.4,86.0,0.8,Defender
23,181,69.0,82.6811594202899,0.0144927536231884,0.0434782608695652,0.260869565217391,0.0144927536231884,0.6,88.6,0.5,Midfielder
23,185,33.0,51.030303030303,0.393939393939394,0.0909090909090909,0.0606060606060606,0.0,1.1,70.9,1.1,Forward
25,170,83.0,70.5903614457831,0.0843373493975903,0.108433734939759,0.132530120481928,0.0120481927710843,1.1,83.6,0.1,Midfielder
20,188,3.0,3.0,0.0,0.333333333333333,0.0,0.0,0.7,66.7,0.3,Defender
32,180,110.0,57.6545454545455,0.0363636363636363,0.0181818181818181,0.163636363636364,0.0,0.3,78.9,0.8,Defender
24,185,17.0,16.9411764705882,0.117647058823529,0.0,0.0,0.0,0.4,58.1,0.6,Forward
34,175,323.0,67.3034055727554,0.0681114551083591,0.0773993808049535,0.179566563467492,0.0030959752321981,1.1,81.4,0.3,Midfielder
21,185,37.0,37.3513513513514,0.0,0.054054054054054,0.108108108108108,0.0,0.2,78.8,0.4,Defender
25,188,8.0,41.75,0.0,0.0,0.0,0.0,0.3,91.3,0.6,Defender
21,198,1.0,61.0,0.0,0.0,0.0,0.0,0.0,70.6,0.0,Goalkeeper
21,178,2.0,2.0,0.0,0.0,0.0,0.0,0.0,83.3,0.0,Midfielder
23,171,85.0,50.4470588235294,0.141176470588235,0.0352941176470588,0.129411764705882,0.0,1.4,66.7,2.6,Forward
23,177,72.0,45.4444444444444,0.152777777777778,0.0694444444444444,0.0972222222222222,0.0,1.3,74.7,1.0,Midfielder
38,191,308.0,90.4512987012987,0.0,0.0,0.0292207792207792,0.0,0.0,62.1,0.3,Goalkeeper
19,175,39.0,61.4615384615385,0.0,0.0256410256410256,0.153846153846154,0.0,0.3,86.4,0.3,Midfielder
26,188,7.0,84.4285714285714,0.0,0.0,0.0,0.0,0.0,55.7,0.1,Goalkeeper
26,198,60.0,78.4833333333333,0.0,0.0666666666666666,0.216666666666667,0.0166666666666666,0.4,88.8,2.2,Defender
27,178,176.0,70.1875,0.0056818181818181,0.0227272727272727,0.215909090909091,0.0056818181818181,0.4,84.2,1.0,Defender
32,187,170.0,86.3117647058824,0.0529411764705882,0.0,0.235294117647059,0.0058823529411764,0.6,78.0,3.0,Defender
21,178,70.0,42.6,0.0,0.0142857142857142,0.128571428571429,0.0,0.4,83.9,0.5,Midfielder
24,178,109.0,50.7247706422018,0.091743119266055,0.174311926605505,0.100917431192661,0.0091743119266055,0.9,76.2,0.2,Midfielder
22,185,95.0,48.8736842105263,0.0105263157894736,0.0210526315789473,0.0947368421052631,0.0105263157894736,0.6,82.3,1.0,Midfielder
33,170,185.0,81.3081081081081,0.0594594594594594,0.113513513513514,0.194594594594595,0.0054054054054054,1.1,83.4,0.7,Midfielder
27,180,41.0,63.1707317073171,0.073170731707317,0.048780487804878,0.073170731707317,0.0,0.2,81.0,1.7,Defender
30,184,124.0,73.1451612903226,0.0241935483870967,0.0080645161290322,0.169354838709677,0.0161290322580645,0.4,87.5,1.3,Defender
34,169,117.0,74.1282051282051,0.521367521367521,0.0769230769230769,0.0854700854700854,0.0,3.1,83.9,0.7,Forward
20,178,25.0,46.28,0.0,0.04,0.16,0.0,0.1,79.3,0.6,Defender
29,190,66.0,81.2878787878788,0.0757575757575757,0.0,0.303030303030303,0.0303030303030303,0.8,81.5,2.5,Defender
19,180,27.0,35.6296296296296,0.0,0.037037037037037,0.0,0.0,0.3,78.7,0.4,Defender
24,173,25.0,22.32,0.08,0.0,0.04,0.0,0.2,77.7,0.2,Midfielder
25,173,7.0,20.5714285714286,0.142857142857143,0.0,0.0,0.0,0.4,84.7,0.0,Midfielder
22,173,1.0,12.0,0.0,0.0,1.0,0.0,0.0,50.0,1.0,Midfielder
21,175,3.0,50.3333333333333,0.0,0.0,0.0,0.0,0.0,85.0,0.0,Midfielder
22,183,1.0,6.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,Defender
32,180,194.0,87.7525773195876,0.0876288659793814,0.0257731958762886,0.262886597938144,0.0154639175257731,1.0,80.0,2.1,Defender
30,186,78.0,84.8846153846154,0.0,0.0,0.166666666666667,0.0,0.0,64.8,0.3,Goalkeeper
26,178,143.0,57.034965034965,0.0559440559440559,0.0839160839160839,0.132867132867133,0.0,0.9,81.4,0.7,Midfielder
24,186,93.0,59.2365591397849,0.010752688172043,0.032258064516129,0.064516129032258,0.0,0.3,80.1,0.7,Defender
25,182,45.0,88.3111111111111,0.0444444444444444,0.0222222222222222,0.0888888888888888,0.0222222222222222,0.2,87.1,1.9,Defender
21,170,46.0,46.9130434782609,0.0434782608695652,0.108695652173913,0.130434782608696,0.0217391304347826,1.2,84.0,0.1,Midfielder
25,172,35.0,78.2857142857143,0.0857142857142857,0.0,0.142857142857143,0.0,0.9,78.9,2.1,Midfielder
25,172,11.0,52.1818181818182,0.0909090909090909,0.0,0.181818181818182,0.0,0.8,66.7,0.6,Midfielder
26,182,49.0,35.5510204081633,0.0816326530612244,0.102040816326531,0.142857142857143,0.0,0.7,83.4,0.2,Midfielder
26,178,40.0,77.9,0.15,0.1,0.15,0.0,1.0,69.5,1.2,Midfielder
26,172,37.0,27.7567567567568,0.027027027027027,0.027027027027027,0.027027027027027,0.0,0.8,77.1,0.3,Midfielder
29,176,120.0,60.9583333333333,0.0416666666666666,0.0666666666666666,0.133333333333333,0.0083333333333333,0.6,88.4,0.4,Midfielder
28,185,28.0,78.1071428571429,0.0,0.0,0.285714285714286,0.0,0.1,86.6,0.9,Defender
24,173,9.0,16.6666666666667,0.0,0.0,0.111111111111111,0.0,0.1,72.2,0.1,Midfielder
23,186,13.0,63.8461538461539,0.0,0.0,0.230769230769231,0.0,0.5,81.4,0.5,Defender
21,176,8.0,21.375,0.0,0.0,0.125,0.0,0.5,86.5,0.3,Forward
24,188,25.0,24.16,0.04,0.0,0.2,0.0,0.4,68.7,1.0,Midfielder
23,188,63.0,65.1587301587302,0.0317460317460317,0.0158730158730158,0.174603174603175,0.0,0.3,84.8,1.2,Defender
23,170,87.0,47.8735632183908,0.0344827586206896,0.0689655172413793,0.126436781609195,0.0,0.6,79.0,0.2,Midfielder
26,195,32.0,90.0,0.0,0.0,0.125,0.0,0.0,76.2,0.2,Goalkeeper
28,185,90.0,85.9333333333333,0.0444444444444444,0.0666666666666666,0.288888888888889,0.0111111111111111,0.2,88.0,0.8,Defender
20,173,29.0,65.2758620689655,0.0,0.0,0.103448275862069,0.0,0.8,79.0,0.4,Midfielder
25,174,122.0,67.4508196721312,0.0901639344262295,0.0327868852459016,0.122950819672131,0.0,0.8,84.8,0.4,Midfielder
22,189,29.0,67.6551724137931,0.0,0.0,0.206896551724138,0.0,0.5,83.3,1.3,Defender
26,178,89.0,63.4943820224719,0.224719101123596,0.0449438202247191,0.168539325842697,0.0112359550561797,1.8,63.3,2.7,Forward
21,180,43.0,50.3255813953488,0.13953488372093,0.0930232558139534,0.116279069767442,0.0,0.7,68.3,0.4,Midfielder
24,186,46.0,77.6086956521739,0.0,0.0217391304347826,0.239130434782609,0.0,0.5,82.6,0.9,Defender
26,191,101.0,41.2178217821782,0.188118811881188,0.0198019801980198,0.0693069306930693,0.0198019801980198,1.1,72.3,0.8,Forward
33,188,295.0,73.406779661017,0.0576271186440678,0.023728813559322,0.23728813559322,0.0135593220338983,0.8,84.3,1.5,Midfielder
21,187,5.0,75.2,0.0,0.0,0.0,0.0,0.2,86.7,1.4,Defender
24,176,38.0,40.7105263157895,0.0526315789473684,0.0526315789473684,0.105263157894737,0.0,0.6,74.6,0.1,Midfielder
20,178,19.0,27.4736842105263,0.0,0.0,0.210526315789474,0.0,0.3,86.0,0.2,Midfielder
29,171,159.0,77.7987421383648,0.0125786163522012,0.0566037735849056,0.188679245283019,0.0062893081761006,0.4,87.1,0.8,Midfielder
23,187,4.0,19.5,0.0,0.0,0.25,0.0,0.3,75.4,0.0,Midfielder
18,185,2.0,7.5,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Midfielder
23,183,34.0,88.4705882352941,0.0,0.0,0.0294117647058823,0.0,0.0,68.3,0.2,Goalkeeper
28,191,229.0,88.8995633187773,0.0,0.0087336244541484,0.109170305676856,0.0043668122270742,0.0,59.9,0.4,Goalkeeper
24,183,127.0,80.8188976377953,0.0078740157480314,0.0551181102362204,0.196850393700787,0.0,0.5,82.8,1.0,Defender
34,172,351.0,84.3703703703704,0.290598290598291,0.264957264957265,0.0541310541310541,0.0056980056980056,2.8,73.9,0.1,Midfielder
35,185,142.0,79.8943661971831,0.316901408450704,0.232394366197183,0.0915492957746478,0.0070422535211267,2.7,78.9,1.0,Midfielder
24,177,102.0,54.5,0.0392156862745098,0.0392156862745098,0.0686274509803921,0.0196078431372549,0.5,87.1,0.4,Midfielder
31,188,173.0,75.6416184971098,0.0346820809248554,0.0173410404624277,0.15028901734104,0.0057803468208092,0.5,88.8,1.8,Defender
30,180,213.0,72.150234741784,0.291079812206573,0.154929577464789,0.0845070422535211,0.0093896713615023,2.5,79.0,0.6,Midfielder
21,190,40.0,77.875,0.025,0.075,0.25,0.0,0.5,86.1,2.0,Defender
33,187,398.0,83.0,0.0226130653266331,0.0150753768844221,0.236180904522613,0.0226130653266331,0.2,83.5,2.5,Defender
28,178,119.0,47.8235294117647,0.277310924369748,0.100840336134454,0.0756302521008403,0.0,1.4,76.7,0.6,Forward
32,186,165.0,79.4545454545455,0.0303030303030303,0.175757575757576,0.151515151515152,0.0,0.6,81.5,1.0,Defender
19,175,74.0,35.6351351351351,0.0135135135135135,0.0675675675675675,0.0675675675675675,0.0,0.6,76.8,0.3,Midfielder
